place,pays
http://dbpedia.org/resource/Santiago_de_los_Caballeros,http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/Santo_Domingo,http://dbpedia.org/resource/Dominican_Republic
http://dbpedia.org/resource/Santo_Domingo_Este,http://dbpedia.org/resource/Dominican_Republic
"http://dbpedia.org/resource/Santurce,_San_Juan,_Puerto_Rico",http://dbpedia.org/resource/Puerto_Rico
http://dbpedia.org/resource/Sarajevo,http://dbpedia.org/resource/Bosnia_and_Herzegovina
"http://dbpedia.org/resource/Sarasota,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Saskatoon,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Sassnitz,http://dbpedia.org/resource/Germany
"http://dbpedia.org/resource/Sault_Ste._Marie,_Ontario",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Savona,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Sawai_Madhopur,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Saxony,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Saxony-Anhalt,http://dbpedia.org/resource/Germany
"http://dbpedia.org/resource/Scandia,_Alberta",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Scania,http://dbpedia.org/resource/Sweden
"http://dbpedia.org/resource/Scarborough,_North_Yorkshire",http://dbpedia.org/resource/North_Yorkshire
"http://dbpedia.org/resource/Scarborough,_North_Yorkshire",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Schaerbeek,http://dbpedia.org/resource/Belgium
"http://dbpedia.org/resource/Schenectady,_New_York",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Schoonoord,_Coevorden",http://dbpedia.org/resource/Netherlands
"http://dbpedia.org/resource/Scott_County,_Iowa",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Scranton,_Pennsylvania",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Sebastian,_Florida",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Sebring,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Seegräben,http://dbpedia.org/resource/Switzerland
"http://dbpedia.org/resource/Selkirk,_Manitoba",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Selçuk,http://dbpedia.org/resource/Turkey
"http://dbpedia.org/resource/Seminole,_Oklahoma",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Seocho_District,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Seodaemun_District,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Seoul,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Serra_de'_Conti,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Seville,http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Sfax,http://dbpedia.org/resource/Tunisia
http://dbpedia.org/resource/Shahibag,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Shahibaug,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Sharon,_Ontario",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Shawinigan,http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Shawnee,_Oklahoma",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sheffield,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Shelburne,_Vermont",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Shenyang,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Sherbrooke,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Shijiazhuang,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Shildon,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Shildon,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Shilin_District,http://dbpedia.org/resource/Taiwan
"http://dbpedia.org/resource/Shipley,_West_Yorkshire",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/Shipley,_West_Yorkshire",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Shiraz,http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Shizuoka_Prefecture,http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Shoreditch,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Shropshire,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Shugborough_Hall,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Shusha,http://dbpedia.org/resource/De_jure
http://dbpedia.org/resource/Shusha,http://dbpedia.org/resource/De_facto
"http://dbpedia.org/resource/Sidney,_British_Columbia",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Siem_Reap,http://dbpedia.org/resource/Cambodia
http://dbpedia.org/resource/Siena,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Silay,http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/Silifke,http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Silkeborg,http://dbpedia.org/resource/Denmark
"http://dbpedia.org/resource/Silver_Spring,_Maryland",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Silver_Springs,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Simon's_Town,http://dbpedia.org/resource/South_Africa
http://dbpedia.org/resource/Sindh,http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Sir_Kenneth_Green_Library,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Skagen,http://dbpedia.org/resource/Denmark
http://dbpedia.org/resource/Skeena_Country,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Skopje,http://dbpedia.org/resource/Macedonia
http://dbpedia.org/resource/Sleaford,http://dbpedia.org/resource/Lincolnshire
http://dbpedia.org/resource/Sleaford,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Sligo,http://dbpedia.org/resource/Republic_of_Ireland
http://dbpedia.org/resource/Slochteren,http://dbpedia.org/resource/Netherlands
"http://dbpedia.org/resource/Smackover,_Arkansas",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Smiths_Falls,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Smoky_Lake,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Smoky_Lake_County,http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Snape,_Suffolk",http://dbpedia.org/resource/Suffolk
"http://dbpedia.org/resource/Snape,_Suffolk",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Snohomish_County,_Washington",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Snow_Hill,_Maryland",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sofia,http://dbpedia.org/resource/Bulgaria
http://dbpedia.org/resource/Solihull,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Solihull,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Somerset,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Somerset_West,http://dbpedia.org/resource/South_Africa
"http://dbpedia.org/resource/Somerville,_Massachusetts",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Somma_Lombardo,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Songkhla,http://dbpedia.org/resource/Thailand
"http://dbpedia.org/resource/Songshan_District,_Taipei",http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Sorel-Tracy,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Soria,http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Sousse,http://dbpedia.org/resource/Tunisia
http://dbpedia.org/resource/South_Aegean,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/South_Australia,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/South_Beach,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/South_Boston,http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/South_Brisbane,_Queensland",http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/South_Carolina,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/South_Chungcheong_Province,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/South_Dakota,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/South_Jakarta,http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/South_Kensington,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/South_Stormont,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/South_Yorkshire,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Southampton,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Southbank,_Victoria",http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Southend-on-Sea,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Southwark,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Soweto,http://dbpedia.org/resource/South_Africa
http://dbpedia.org/resource/Spaarne,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Spanbroek,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Sparkford,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Sparkford,http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Sparkford,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Spartanburg,_South_Carolina",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Split,_Croatia",http://dbpedia.org/resource/Croatia
http://dbpedia.org/resource/Spreitenbach,http://dbpedia.org/resource/Switzerland
"http://dbpedia.org/resource/Springfield,_Massachusetts",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Springfield,_Missouri",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Springfield,_Ohio",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Springhill,_Nova_Scotia",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Spruce_Grove,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Ssangmun-dong,http://dbpedia.org/resource/South_Korea
"http://dbpedia.org/resource/St._Albert,_Alberta",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/St._Andrew's_Church_(Toronto),http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/St._Augustine,_Florida",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/St._George's,_Grenada",http://dbpedia.org/resource/Grenada
"http://dbpedia.org/resource/St._Joseph,_Missouri",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/St._Louis,http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/St._Louis_Park,_Minnesota",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/St._Marys,_Ontario",http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/St._Norbert,_Winnipeg",http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/St._Thomas,_Ontario",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/St_Andrews,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/St_Andrews,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/St_Fagans,http://dbpedia.org/resource/Wales
http://dbpedia.org/resource/St_Fagans,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/St_Helens,_Merseyside",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/St_Helens,_Merseyside",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/St_Ives,_Cornwall",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/St_Ives,_Cornwall",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Staffordshire,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Staffordsville,_Kentucky",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Stainz,http://dbpedia.org/resource/Austria
"http://dbpedia.org/resource/Stamford,_Lincolnshire",http://dbpedia.org/resource/Lincolnshire
"http://dbpedia.org/resource/Stamford,_Lincolnshire",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Stanley,_County_Durham",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/Stanley,_County_Durham",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Stansbury_Park,_Utah",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Stari_Grad,_Belgrade",http://dbpedia.org/resource/Serbia
"http://dbpedia.org/resource/Starke,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Staten_Island,http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Statesboro,_Georgia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Staunton,_Virginia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Stearns,_Kentucky",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Steinbach,_Manitoba",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Stellarton,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Stellenbosch,http://dbpedia.org/resource/South_Africa
http://dbpedia.org/resource/Stockholm,http://dbpedia.org/resource/Sweden
"http://dbpedia.org/resource/Stockton,_California",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Stoke_Heath,_Worcestershire",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/Stoke_Heath,_Worcestershire",http://dbpedia.org/resource/Worcestershire
"http://dbpedia.org/resource/Stoke_Heath,_Worcestershire",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Stoke_St_Gregory,http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Stoke_St_Gregory,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Stow,_Massachusetts",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Stowe,_Vermont",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Stowmarket,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Stowmarket,http://dbpedia.org/resource/Suffolk
http://dbpedia.org/resource/Stowmarket,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Stra,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Strand,_London",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Strasburg,_Pennsylvania",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Stratford,_Connecticut",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Strathcona,_Alberta",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Strathcona_County,http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Street,_Somerset",http://dbpedia.org/resource/Somerset
"http://dbpedia.org/resource/Street,_Somerset",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Stromness,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Stromness,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Sturtevant,_Wisconsin",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Stuttgart,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Styria,http://dbpedia.org/resource/Austria
http://dbpedia.org/resource/Suffolk,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Suitland,_Maryland",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Sumy,http://dbpedia.org/resource/Ukraine
"http://dbpedia.org/resource/Sunderland,_Tyne_and_Wear",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Sunnyvale,_California",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Sunset_Beach,_North_Carolina",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Sunshine_Coast,_Queensland",http://dbpedia.org/resource/Australia
"http://dbpedia.org/resource/Suquamish,_Washington",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Surabaya,http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Surakarta,http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Surat,http://dbpedia.org/resource/Flag
http://dbpedia.org/resource/Surrey,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Suruga-ku,_Shizuoka",http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Surčin,http://dbpedia.org/resource/Serbia
"http://dbpedia.org/resource/Susa,_Libya",http://dbpedia.org/resource/Libya
"http://dbpedia.org/resource/Sussex,_New_Brunswick",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Suzhou,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Swan_Hill,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Swayambhunath,http://dbpedia.org/resource/Nepal
http://dbpedia.org/resource/Swellendam,http://dbpedia.org/resource/South_Africa
http://dbpedia.org/resource/Swindon,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Sydney,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Sylhet,http://dbpedia.org/resource/Bangladesh
"http://dbpedia.org/resource/Syracuse,_New_York",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Syracuse,_Sicily",http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Szczecin,http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Szolnok,http://dbpedia.org/resource/Hungary
http://dbpedia.org/resource/São_Carlos,http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/São_Paulo,http://dbpedia.org/resource/Brazil
"http://dbpedia.org/resource/São_Pedro_do_Sul,_Rio_Grande_do_Sul",http://dbpedia.org/resource/Brazil
"http://dbpedia.org/resource/Tacoma,_Washington",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Taganrog,http://dbpedia.org/resource/Russia
"http://dbpedia.org/resource/Taholah,_Washington",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Taichung,http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Tainan,http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Taipei,http://dbpedia.org/resource/Taiwan
"http://dbpedia.org/resource/Taiping,_Perak",http://dbpedia.org/resource/Malaysia
http://dbpedia.org/resource/Taitung_City,http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Taitō,http://dbpedia.org/resource/Japan
"http://dbpedia.org/resource/Tallahassee,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tallinn,http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Tamil_Nadu,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Taoyuan,_Taiwan",http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Taramundi,http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Tarfside,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Tarfside,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Tarpon_Springs,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tarquinia,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Tasmania,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Taunton,http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Taunton,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Tbilisi,http://dbpedia.org/resource/Georgia
http://dbpedia.org/resource/Tecuci,http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Tegucigalpa,http://dbpedia.org/resource/Honduras
http://dbpedia.org/resource/Tehran,http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Tejgaon_Thana,http://dbpedia.org/resource/Bangladesh
http://dbpedia.org/resource/Tekirdağ,http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Tel_Aviv,http://dbpedia.org/resource/Israel
http://dbpedia.org/resource/Telangana,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Temora,_New_South_Wales",http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Tenby,http://dbpedia.org/resource/Wales
http://dbpedia.org/resource/Tenby,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Tennessee,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Termal,http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Ternopil,http://dbpedia.org/resource/Ukraine
"http://dbpedia.org/resource/Terre_Haute,_Indiana",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Teruel,http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Tervuren,http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Texas,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/The_Bronx,http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/The_Forks,_Winnipeg",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/The_Hague,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/The_Pas,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Thessaloniki,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Thetford,http://dbpedia.org/resource/Norfolk
http://dbpedia.org/resource/Thetford,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Thimphu,http://dbpedia.org/resource/Bhutan
"http://dbpedia.org/resource/Thirlmere,_New_South_Wales",http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Thiruvananthapuram,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Thomasville,_Alabama",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Thomasville,_North_Carolina",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Thorhild_County,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Thrippunithura,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Thrissur_district,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Thunder_Bay,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Thuringia,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Thursford,http://dbpedia.org/resource/Norfolk
http://dbpedia.org/resource/Thursford,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Thurston_County,_Washington",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tianjin,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Tiberias,http://dbpedia.org/resource/Israel
"http://dbpedia.org/resource/Tigre,_Buenos_Aires_Province",http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Tijuana,http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Tikkakoski,http://dbpedia.org/resource/Finland
"http://dbpedia.org/resource/Tilghman_Island,_Maryland",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Tillamook,_Oregon",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tillsonburg,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Timmins,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Tineo,http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Tiruchirappalli,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Titusville,_Florida",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Titusville,_Pennsylvania",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Tiverton,_Devon",http://dbpedia.org/resource/Devon
"http://dbpedia.org/resource/Tiverton,_Devon",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Tokyo,http://dbpedia.org/resource/Japan
"http://dbpedia.org/resource/Toledo,_Ohio",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Toms_River,_New_Jersey",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tongeren,http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Toowong,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Toowoomba,http://dbpedia.org/resource/Australia
"http://dbpedia.org/resource/Topeka,_Kansas",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tophane,http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Torgiano,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Torhout,http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Toronto,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Toruń,http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Toulouse,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Tours,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Townsend,_Tennessee",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Townsville,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Trabzon,http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Trafford_Park,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Tralee,http://dbpedia.org/resource/Ireland
http://dbpedia.org/resource/Trelew,http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Trento,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Trenton,_New_Jersey",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Trenton,_Ontario",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Trincomalee,http://dbpedia.org/resource/Sri_Lanka
http://dbpedia.org/resource/Tring,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Tring,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Tring,http://dbpedia.org/resource/Hertfordshire
http://dbpedia.org/resource/Trinidad,http://dbpedia.org/resource/Trinidad_and_Tobago
http://dbpedia.org/resource/Tripoli,http://dbpedia.org/resource/Libya
http://dbpedia.org/resource/Trois-Rivières,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Trondheim,http://dbpedia.org/resource/Norway
http://dbpedia.org/resource/Trottiscliffe,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Trottiscliffe,http://dbpedia.org/resource/Kent
http://dbpedia.org/resource/Trottiscliffe,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Trowulan,http://dbpedia.org/resource/Indonesia
"http://dbpedia.org/resource/Troy,_New_York",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Truro,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Tsentralny_District,_Saint_Petersburg",http://dbpedia.org/resource/Russia
"http://dbpedia.org/resource/Tuckerton,_New_Jersey",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Tucson,_Arizona",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tulchyn,http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Tunis,http://dbpedia.org/resource/Tunisia
"http://dbpedia.org/resource/Tupper_Lake_(town),_New_York",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Turin,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Tuscaloosa,_Alabama",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Twickenham,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Twillingate,http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Two_Rivers,_Wisconsin",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Tyler,_Texas",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Tyne_and_Wear,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Udaipur,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Uithuizen,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Ulaanbaatar,http://dbpedia.org/resource/Mongolia
http://dbpedia.org/resource/Ulcinj,http://dbpedia.org/resource/Montenegro
http://dbpedia.org/resource/Ulsan,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Umeå,http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/Universidad_Laboral_de_Gijón,http://dbpedia.org/resource/Spain
"http://dbpedia.org/resource/University_Park,_Pennsylvania",http://dbpedia.org/resource/United_States
