artwork,author
http://dbpedia.org/resource/White_Death_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Corsair_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Deep_Six_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Blue_Gold,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Arctic_Drift,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Treasure_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Kingdom_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Treasure_of_Khan,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Striker,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Spy_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Sea_Hunters:_True_Adventures_with_Famous_Shipwrecks,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Sea_Hunters_II,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Dark_Watch,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Spartan_Gold,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Skeleton_Coast_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Atlantis_Found,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Flood_Tide,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Inca_Gold,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Lost_City,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Night_Probe!,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Pacific_Vortex!,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Raise_the_Titanic!,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Mediterranean_Caper,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Trojan_Odyssey,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Vixen_03,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Plague_Ship_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Poseidon's_Arrow,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Sahara_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Devil's_Gate_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Iceberg_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Chase_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Crescent_Dawn,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Tombs_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Dragon_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Black_Wind_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Polar_Shift_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Sacred_Stone,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Jungle_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Cyclops_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Medusa_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Thief_(Clive_Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Valhalla_Rising_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Golden_Buddha_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Serpent_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Fire_Ice,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Shock_Wave_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Silent_Sea,http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Eye_of_Heaven_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/The_Mayan_Secrets_(Cussler_novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Lost_Empire_(novel),http://dbpedia.org/resource/Clive_Cussler
http://dbpedia.org/resource/Barking_in_Essex,http://dbpedia.org/resource/Clive_Exton
http://dbpedia.org/resource/Affluenza:_When_Too_Much_is_Never_Enough,http://dbpedia.org/resource/Clive_Hamilton
http://dbpedia.org/resource/Silencing_Dissent,http://dbpedia.org/resource/Clive_Hamilton
http://dbpedia.org/resource/Growth_Fetish,http://dbpedia.org/resource/Clive_Hamilton
http://dbpedia.org/resource/Scorcher:_The_Dirty_Politics_of_Climate_Change,http://dbpedia.org/resource/Clive_Hamilton
http://dbpedia.org/resource/Requiem_for_a_Species,http://dbpedia.org/resource/Clive_Hamilton
http://dbpedia.org/resource/Cultural_Amnesia_(book),http://dbpedia.org/resource/Clive_James
http://dbpedia.org/resource/Stig_of_the_Dump,http://dbpedia.org/resource/Clive_King
http://dbpedia.org/resource/The_Templar_Revelation,http://dbpedia.org/resource/Clive_Prince
http://dbpedia.org/resource/Move_UP_(book),http://dbpedia.org/resource/Clotaire_Rapaille
http://dbpedia.org/resource/Apache_CloudStack,http://dbpedia.org/resource/Cloud.com
http://dbpedia.org/resource/The_Woman_in_the_Case_(play),http://dbpedia.org/resource/Clyde_Fitch
"http://dbpedia.org/resource/Pregnancy,_Birth_and_Abortion",http://dbpedia.org/resource/Clyde_Martin
http://dbpedia.org/resource/Players_(1997_TV_series),http://dbpedia.org/resource/Clyde_Phillips
http://dbpedia.org/resource/Canada_98,http://dbpedia.org/resource/Clément_Perron
http://dbpedia.org/resource/Inu_x_Boku_SS,http://dbpedia.org/resource/Cocoa_Fujiwara
http://dbpedia.org/resource/Dear_(manga),http://dbpedia.org/resource/Cocoa_Fujiwara
http://dbpedia.org/resource/Norcroft_C_compiler,http://dbpedia.org/resource/Codemist
http://dbpedia.org/resource/Acorn_C/C++,http://dbpedia.org/resource/Codemist
http://dbpedia.org/resource/Nederlandsche_vogelen,http://dbpedia.org/resource/Coenraad_Jacob_Temminck
http://dbpedia.org/resource/CuneiForm_(software),http://dbpedia.org/resource/Cognitive_Technologies
http://dbpedia.org/resource/Cognos_ReportNet,http://dbpedia.org/resource/Cognos
http://dbpedia.org/resource/Stands_a_Shadow,http://dbpedia.org/resource/Col_Buchanan
http://dbpedia.org/resource/Farlander,http://dbpedia.org/resource/Col_Buchanan
http://dbpedia.org/resource/Internet_Movie_Database,http://dbpedia.org/resource/Col_Needham
http://dbpedia.org/resource/My_War:_Killing_Time_in_Iraq,http://dbpedia.org/resource/Colby_Buzzell
http://dbpedia.org/resource/Yancy_Derringer,http://dbpedia.org/resource/Coles_Trapnell
http://dbpedia.org/resource/Duo_(novel),http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/Chéri_(novel),http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/The_Vagabond_(novel),http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/La_Chatte,http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/The_Pure_and_the_Impure,http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/Gigi,http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/Claudine_at_School,http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/Break_of_Day,http://dbpedia.org/resource/Colette
http://dbpedia.org/resource/The_Haunted_Wagon_Train,http://dbpedia.org/resource/Colin_Baker
http://dbpedia.org/resource/Titanic_2020:_Cannibal_City,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Divorcing_Jack_(novel),http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/SOS_Adventures,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Murphy's_Law_(TV_series),http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Murphy's_Law_(novel),http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Belfast_Confidential,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Bring_Me_the_Head_of_Oliver_Plunkett,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Cycle_of_Violence,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Driving_Big_Davie,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Murphy's_Revenge,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Nine_Inches,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Of_Wee_Sweetie_Mice_and_Men,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Reservoir_Pups,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Shooting_Sean,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/The_Horse_with_My_Name,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Titanic_2020,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Turbulent_Priests,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/Eddie_&_the_Gang_with_No_Name,http://dbpedia.org/resource/Colin_Bateman
http://dbpedia.org/resource/You_Must_Be_The_Husband,http://dbpedia.org/resource/Colin_Bostock-Smith
http://dbpedia.org/resource/Up_the_Elephant_and_Round_the_Castle,http://dbpedia.org/resource/Colin_Bostock-Smith
http://dbpedia.org/resource/The_Time_Crocodile,http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/Lucy_Sullivan_Is_Getting_Married__Lucy_Sullivan_Is_Getting_Married__1,http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/The_Price_of_Paradise,http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/Escape_Velocity_(Doctor_Who),http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/The_Colony_of_Lies,http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/Lost_Luggage_(adventure_book),http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/The_Spaceship_Graveyard,http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/Judgement_of_the_Judoon,http://dbpedia.org/resource/Colin_Brake
http://dbpedia.org/resource/The_Strange_Case_of_Mrs._Hudson's_Cat,http://dbpedia.org/resource/Colin_Bruce
http://dbpedia.org/resource/In_the_Shadow_of_the_Moon_(book),http://dbpedia.org/resource/Colin_Burgess_(author)
http://dbpedia.org/resource/The_Coroner's_Lunch,http://dbpedia.org/resource/Colin_Cotterill
http://dbpedia.org/resource/The_Fox_Cub_Bold,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/Battle_for_the_Park,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/The_Animals_of_Farthing_Wood_(book),http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/In_the_Grip_of_Winter,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/Fox's_Feud,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/In_the_Path_of_the_Storm,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/The_Siege_of_White_Deer_Park,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/The_Beach_Dogs,http://dbpedia.org/resource/Colin_Dann
http://dbpedia.org/resource/The_Way_Through_the_Woods,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Daughters_of_Cain,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/Last_Bus_to_Woodstock,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Remorseful_Day,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/Death_Is_Now_My_Neighbour,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Dead_of_Jericho,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Jewel_That_Was_Ours,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Wench_Is_Dead,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/Last_Seen_Wearing_(Dexter_novel),http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Silent_World_of_Nicholas_Quinn,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Secret_of_Annexe_3,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/Service_of_All_the_Dead,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/The_Riddle_of_the_Third_Mile,http://dbpedia.org/resource/Colin_Dexter
http://dbpedia.org/resource/Boom_Bang-a-Bang:_50_Years_of_Eurovision,http://dbpedia.org/resource/Colin_Edmonds
http://dbpedia.org/resource/The_Bluestone_Boys,http://dbpedia.org/resource/Colin_Eggleston
http://dbpedia.org/resource/Bluey_(TV_series),http://dbpedia.org/resource/Colin_Eggleston
http://dbpedia.org/resource/The_Complete_Walker,http://dbpedia.org/resource/Colin_Fletcher
http://dbpedia.org/resource/The_Man_Who_Walked_Through_Time,http://dbpedia.org/resource/Colin_Fletcher
http://dbpedia.org/resource/The_Thousand-Mile_Summer,http://dbpedia.org/resource/Colin_Fletcher
http://dbpedia.org/resource/The_Case_for_an_Independent_Socialist_Scotland,http://dbpedia.org/resource/Colin_Fox_(political_activist)
http://dbpedia.org/resource/Take_Back_Plenty,http://dbpedia.org/resource/Colin_Greenland
http://dbpedia.org/resource/Manhattan_Nocturne,http://dbpedia.org/resource/Colin_Harrison_(writer)
http://dbpedia.org/resource/The_Simon_&_Schuster_Encyclopedia_of_Dinosaurs_and_Prehistoric_Creatures,http://dbpedia.org/resource/Colin_Harrison_(writer)
http://dbpedia.org/resource/Ancient_Rome:_The_Rise_and_Fall_of_an_Empire,http://dbpedia.org/resource/Colin_Heber-Percy
http://dbpedia.org/resource/The_Ik,http://dbpedia.org/resource/Colin_Higgins
http://dbpedia.org/resource/Cageworld_series,http://dbpedia.org/resource/Colin_Kapp
http://dbpedia.org/resource/All_Time_Top_1000_Albums,http://dbpedia.org/resource/Colin_Larkin_(writer)
http://dbpedia.org/resource/Sharpe's_Honour_(TV_programme),http://dbpedia.org/resource/Colin_MacDonald_(writer)
http://dbpedia.org/resource/Sharpe_(TV_series),http://dbpedia.org/resource/Colin_MacDonald_(writer)
http://dbpedia.org/resource/Absolute_Beginners_(novel),http://dbpedia.org/resource/Colin_MacInnes
http://dbpedia.org/resource/City_of_Spades,http://dbpedia.org/resource/Colin_MacInnes
http://dbpedia.org/resource/On_Hallowed_Ground,http://dbpedia.org/resource/Colin_McComb
http://dbpedia.org/resource/Wildwood_Imperium,http://dbpedia.org/resource/Colin_Meloy
http://dbpedia.org/resource/Under_Wildwood,http://dbpedia.org/resource/Colin_Meloy
http://dbpedia.org/resource/Wildwood_(novel),http://dbpedia.org/resource/Colin_Meloy
http://dbpedia.org/resource/Spank!_The_Fifty_Shades_Parody,http://dbpedia.org/resource/Colin_Munch
http://dbpedia.org/resource/Ecology:_From_Individuals_to_Ecosystems,http://dbpedia.org/resource/Colin_R._Townsend
http://dbpedia.org/resource/In_Siberia,http://dbpedia.org/resource/Colin_Thubron
"http://dbpedia.org/resource/Neanderthals,_Bandits_and_Farmers",http://dbpedia.org/resource/Colin_Tudge
http://dbpedia.org/resource/The_Forest_People,http://dbpedia.org/resource/Colin_Turnbull
http://dbpedia.org/resource/Anarchy_in_Action,http://dbpedia.org/resource/Colin_Ward
http://dbpedia.org/resource/Chariots_of_Fire_(play),http://dbpedia.org/resource/Colin_Welland
http://dbpedia.org/resource/The_Space_Vampires,http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/From_Atlantis_to_the_Sphinx,http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/Adrift_in_Soho,http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/The_Occult:_A_History,http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/The_Mind_Parasites,http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/The_Killer_(Wilson_novel),http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/The_Outsider_(Colin_Wilson),http://dbpedia.org/resource/Colin_Wilson
http://dbpedia.org/resource/Apache_Subversion,http://dbpedia.org/resource/CollabNet
http://dbpedia.org/resource/Farstream,http://dbpedia.org/resource/Collabora
http://dbpedia.org/resource/Students'_Guide_to_Colleges,http://dbpedia.org/resource/Colleen_Buyers
http://dbpedia.org/resource/The_Thorn_Birds_(miniseries),http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Fortune's_Favourites,http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Caesar's_Women,http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/The_Thorn_Birds,http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/The_First_Man_in_Rome_(novel),http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/The_October_Horse,http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Caesar_(novel),http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/The_Touch_(McCullough_novel),http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Antony_and_Cleopatra_(novel),http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/The_Grass_Crown_(novel),http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Morgan's_Run,http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Morgan's_Run__The_Musical__1,http://dbpedia.org/resource/Colleen_McCullough
http://dbpedia.org/resource/Mr._Adams_and_Eve,http://dbpedia.org/resource/Collier_Young
http://dbpedia.org/resource/Force_Five,http://dbpedia.org/resource/Collins_Walker
http://dbpedia.org/resource/Brooklyn_(novel),http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Blackwater_Lightship,http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Heather_Blazing,http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Master_(novel),http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_South_(novel),http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Story_of_the_Night,http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/Mothers_and_Sons,http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Irish_Famine_(book),http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Blackwater_Lightship_(film),http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Empty_Family,http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Testament_of_Mary,http://dbpedia.org/resource/Colm_Tóibín
http://dbpedia.org/resource/The_Intuitionist,http://dbpedia.org/resource/Colson_Whitehead
http://dbpedia.org/resource/Apex_Hides_the_Hurt,http://dbpedia.org/resource/Colson_Whitehead
http://dbpedia.org/resource/Sag_Harbor_(novel),http://dbpedia.org/resource/Colson_Whitehead
http://dbpedia.org/resource/John_Henry_Days,http://dbpedia.org/resource/Colson_Whitehead
http://dbpedia.org/resource/Zone_One,http://dbpedia.org/resource/Colson_Whitehead
http://dbpedia.org/resource/Let_the_Great_World_Spin,http://dbpedia.org/resource/Colum_McCann
http://dbpedia.org/resource/Dancer_(novel),http://dbpedia.org/resource/Colum_McCann
http://dbpedia.org/resource/TransAtlantic_(novel),http://dbpedia.org/resource/Colum_McCann
http://dbpedia.org/resource/Interia.pl,http://dbpedia.org/resource/Comarch
http://dbpedia.org/resource/Britain's_Road_to_Socialism,http://dbpedia.org/resource/Communist_Party_of_Britain
http://dbpedia.org/resource/Xgl,http://dbpedia.org/resource/Compiz
http://dbpedia.org/resource/Mnemonic_(play),http://dbpedia.org/resource/Complicite
http://dbpedia.org/resource/The_Monarch_of_the_Glen_(novel),http://dbpedia.org/resource/Compton_Mackenzie
http://dbpedia.org/resource/Whisky_Galore_(novel),http://dbpedia.org/resource/Compton_Mackenzie
http://dbpedia.org/resource/Xen,"http://dbpedia.org/resource/Computer_Laboratory,_University_of_Cambridge"
http://dbpedia.org/resource/VP/MS,http://dbpedia.org/resource/Computer_Sciences_Corporation
http://dbpedia.org/resource/Les_Chants_de_Maldoror,http://dbpedia.org/resource/Comte_de_Lautréamont
http://dbpedia.org/resource/Kune_(software),http://dbpedia.org/resource/Comunes_Collective
http://dbpedia.org/resource/Lookwell,http://dbpedia.org/resource/Conan_O'Brien
http://dbpedia.org/resource/That_Luzmela_Girl_(novel),http://dbpedia.org/resource/Concha_Espina
http://dbpedia.org/resource/Our_Lady_of_Cardigan,http://dbpedia.org/resource/Concordia_Scott
http://dbpedia.org/resource/Book_of_Documents,http://dbpedia.org/resource/Confucius
http://dbpedia.org/resource/Blackwater_(novelette),http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/Empire_of_Silver,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/Lords_of_the_Bow,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/Conqueror_(Iggulden_novel),http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/The_Dangerous_Book_for_Boys,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/Bones_of_the_Hills,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/The_Death_of_Kings,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/The_Field_of_Swords,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/The_Gates_of_Rome,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/The_Gods_of_War,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/Wolf_of_the_Plains,http://dbpedia.org/resource/Conn_Iggulden
http://dbpedia.org/resource/Microsoft_Virtual_Server,http://dbpedia.org/resource/Connectix
http://dbpedia.org/resource/Fawlty_Towers,http://dbpedia.org/resource/Connie_Booth
http://dbpedia.org/resource/The_Predators'_Ball,http://dbpedia.org/resource/Connie_Bruck
http://dbpedia.org/resource/Det_20._århundrede_–_De_100_mest_betydningsfulde_personer_i_Danmark,http://dbpedia.org/resource/Connie_Hedegaard
http://dbpedia.org/resource/All_Seated_on_the_Ground,http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Water_Witch_(novel),http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/A_Letter_from_the_Clearys,http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Remake_(novel),http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Doomsday_Book_(novel),http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/To_Say_Nothing_of_the_Dog,http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/A_Woman's_Liberation,http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Blackout/All_Clear,http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Bellwether_(novel),http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Passage_(Willis_novel),http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/Inside_Job_(novella),http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/The_Last_of_the_Winnebagos,http://dbpedia.org/resource/Connie_Willis
http://dbpedia.org/resource/A_Work_in_Progress_(book),http://dbpedia.org/resource/Connor_Franta
http://dbpedia.org/resource/Epic_(Kostick_novel),http://dbpedia.org/resource/Conor_Kostick
http://dbpedia.org/resource/The_Weir,http://dbpedia.org/resource/Conor_McPherson
http://dbpedia.org/resource/The_Seafarer_(play),http://dbpedia.org/resource/Conor_McPherson
http://dbpedia.org/resource/Quirke_(TV_series),http://dbpedia.org/resource/Conor_McPherson
http://dbpedia.org/resource/ClearSQL_for_Oracle,http://dbpedia.org/resource/Conquest_Software_Solutions
http://dbpedia.org/resource/Victims_(film),http://dbpedia.org/resource/Conrad_Bromberg
http://dbpedia.org/resource/The_Pit:_A_Group_Encounter_Defiled,http://dbpedia.org/resource/Conrad_D._Carnes
http://dbpedia.org/resource/The_Trees_(novel),http://dbpedia.org/resource/Conrad_Richter
http://dbpedia.org/resource/The_Light_in_the_Forest,http://dbpedia.org/resource/Conrad_Richter
http://dbpedia.org/resource/The_Fields_(novel),http://dbpedia.org/resource/Conrad_Richter
http://dbpedia.org/resource/The_Town_(Richter_novel),http://dbpedia.org/resource/Conrad_Richter
http://dbpedia.org/resource/The_Awakening_Land,http://dbpedia.org/resource/Conrad_Richter
http://dbpedia.org/resource/The_Awakening_Land_trilogy,http://dbpedia.org/resource/Conrad_Richter
http://dbpedia.org/resource/The_Forsyte_Saga_(1967_series),http://dbpedia.org/resource/Constance_Cox
"http://dbpedia.org/resource/The_Descent_from_the_Cross_(Rembrandt,_1650–52)",http://dbpedia.org/resource/Constantijn_à_Renesse
http://dbpedia.org/resource/Bucharest_Bible_of_1688,http://dbpedia.org/resource/Constantin_Brâncoveanu
http://dbpedia.org/resource/The_Kiss_(Brâncuși_sculpture),http://dbpedia.org/resource/Constantin_Brâncuși
http://dbpedia.org/resource/Sleeping_Muse,http://dbpedia.org/resource/Constantin_Brâncuși
http://dbpedia.org/resource/Fast_Second,http://dbpedia.org/resource/Constantinos_C._Markides
http://dbpedia.org/resource/Uniclass,http://dbpedia.org/resource/Construction_Project_Information_Committee
http://dbpedia.org/resource/Common_Arrangement_of_Work_Sections,http://dbpedia.org/resource/Construction_Project_Information_Committee
http://dbpedia.org/resource/La_mujer_en_el_espejo,http://dbpedia.org/resource/Consuelo_Garrido
http://dbpedia.org/resource/Besame_Mucho_El_Musical,"http://dbpedia.org/resource/Consuelo_Garrido,_Lorena_Maza_&_Victor_Weinstock"
"http://dbpedia.org/resource/Needle,_Thread_and_Knot",http://dbpedia.org/resource/Coosje_van_Bruggen
"http://dbpedia.org/resource/Typewriter_Eraser,_Scale_X",http://dbpedia.org/resource/Coosje_van_Bruggen
http://dbpedia.org/resource/Copernic_Desktop_Search,http://dbpedia.org/resource/Copernic
http://dbpedia.org/resource/Madonna_del_Bordone,http://dbpedia.org/resource/Coppo_di_Marcovaldo
http://dbpedia.org/resource/Delusions_of_Gender,http://dbpedia.org/resource/Cordelia_Fine
http://dbpedia.org/resource/Drunkboat_(short_story),http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/The_Ballad_of_Lost_C'Mell,http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/Norstrilia,http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/When_the_People_Fell,http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/A_Planet_Named_Shayol,http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/The_Rediscovery_of_Man,http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/Scanners_Live_in_Vain,http://dbpedia.org/resource/Cordwainer_Smith
http://dbpedia.org/resource/Alpha_Ralpha_Boulevard,http://dbpedia.org/resource/Cordwainer_Smith
