artwork||museum
http://dbpedia.org/resource/Sunrise_with_Sea_Monsters||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Supper_at_Emmaus_(Caravaggio),_London||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Supper_at_Emmaus_(Caravaggio),_Milan||http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/Surrender_of_General_Burgoyne||http://dbpedia.org/resource/United_States_Capitol_rotunda
http://dbpedia.org/resource/Surrender_of_Lord_Cornwallis||http://dbpedia.org/resource/United_States_Capitol_rotunda
http://dbpedia.org/resource/Surrender_of_a_Confederate_Soldier||http://dbpedia.org/resource/Smithsonian_American_Art_Museum
http://dbpedia.org/resource/Susanna_and_the_Elders_(Lotto)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Susanna_and_the_Elders_(Rembrandt)||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Susanna_and_the_Elders_(Rubens)||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Sutphin_Fountain||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Swans_Reflecting_Elephants||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Symphony_in_White,_No._1:_The_White_Girl||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Symphony_in_White,_No._2:_The_Little_White_Girl||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Symphony_in_White,_No._3||http://dbpedia.org/resource/Barber_Institute_of_Fine_Arts
http://dbpedia.org/resource/Syndics_of_the_Drapers'_Guild||http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Syng_inkstand||http://dbpedia.org/resource/Independence_National_Historical_Park
http://dbpedia.org/resource/Table_of_Contents_(Enochs)||http://dbpedia.org/resource/Indiana_University_%E2%80%93_Purdue_University_Indianapolis
http://dbpedia.org/resource/Table_with_Pink_Tablecloth||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Taddei_Tondo||http://dbpedia.org/resource/Royal_Academy_of_Arts
http://dbpedia.org/resource/Tahitian_Women_on_the_Beach||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Takahashi_Yuichi__Sake-02_ph01.jpeg__1||http://dbpedia.org/resource/Tokyo_University_of_the_Arts
http://dbpedia.org/resource/Takeuchi_Seih%C5%8D__Madaraneko_by_Takeuchi_Seiho.jpg__1||http://dbpedia.org/resource/Yamatane_Museum
http://dbpedia.org/resource/Takka_Takka_(Roy_Lichtenstein)||http://dbpedia.org/resource/Museum_Ludwig
http://dbpedia.org/resource/Tangendorf_disc_brooch||http://dbpedia.org/resource/Arch%C3%A4ologisches_Museum_Hamburg
http://dbpedia.org/resource/Tarquin_and_Lucretia_(1515_painting)||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Tarquin_and_Lucretia_(1571_painting)||http://dbpedia.org/resource/Fitzwilliam_Museum
http://dbpedia.org/resource/Tea_cup_ballet||http://dbpedia.org/resource/Art_Gallery_of_New_South_Wales
http://dbpedia.org/resource/Team_Building_(Align)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Tempi_Madonna_(Raphael)||http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/Temple_Pyx||http://dbpedia.org/resource/Burrell_Collection
http://dbpedia.org/resource/Temptation_of_St._Thomas_(Vel%C3%A1zquez)||http://dbpedia.org/resource/Orihuela_Cathedral
http://dbpedia.org/resource/Temptations_of_Christ_(Botticelli)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Tending_the_Fire||http://dbpedia.org/resource/Potawatomi_Bingo_Casino
http://dbpedia.org/resource/Tensione_No._2||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Terraced_Village||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Terranuova_Madonna||http://dbpedia.org/resource/Berlin_State_Museums
http://dbpedia.org/resource/Terrestrial_Paradise_(Bosch)||http://dbpedia.org/resource/Palazzo_Grimani_di_Santa_Maria_Formosa
http://dbpedia.org/resource/Testament_and_Death_of_Moses||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Tetsugoro_Yorozu__Tetsugoro_-_Motarete_tatsu_hito.jpg__1||http://dbpedia.org/resource/National_Museum_of_Modern_Art,_Tokyo
http://dbpedia.org/resource/Texas_Medal_of_Honor_Memorial||http://dbpedia.org/resource/Commemorative_Air_Force
http://dbpedia.org/resource/Tezi_Altarpiece||http://dbpedia.org/resource/Galleria_Nazionale_dell'Umbria
http://dbpedia.org/resource/Thatched_Cottages_and_Houses_(van_Gogh)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Thatched_Cottages_and_Houses_(van_Gogh)||http://dbpedia.org/resource/Saint_Petersburg
http://dbpedia.org/resource/The_1821_Derby_at_Epsom||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_28th_Regiment_at_Quatre_Bras||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/The_Abandoned_Soldier||http://dbpedia.org/resource/Placeholder_name
http://dbpedia.org/resource/The_Abbey_in_the_Oakwood||http://dbpedia.org/resource/Alte_Nationalgalerie
http://dbpedia.org/resource/The_Abduction_of_Europa_(Rembrandt)||http://dbpedia.org/resource/J._Paul_Getty_Museum
http://dbpedia.org/resource/The_Accordionist||http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum
http://dbpedia.org/resource/The_Actor_(painting)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/The_Adoration_of_the_Golden_Calf||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Adoration_of_the_Kings_(Bruegel)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Adoration_of_the_Kings_(Gossaert)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Adoration_of_the_Shepherds_(El_Greco)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Age_of_Innocence_(painting)||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/The_Age_of_Reptiles||http://dbpedia.org/resource/Peabody_Museum_of_Natural_History
http://dbpedia.org/resource/The_Alchemist_Discovering_Phosphorus||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_All-Pervading||http://dbpedia.org/resource/Watts_Gallery
http://dbpedia.org/resource/The_Allegory_of_Faith||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/The_Ambassadors_(Holbein)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Anatomy_Lesson_of_Dr._Deijman||http://dbpedia.org/resource/Amsterdam_Museum
http://dbpedia.org/resource/The_Anatomy_Lesson_of_Dr._Nicolaes_Tulp||http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/The_Angelus_(painting)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Apotheosis_of_Homer_(Ingres)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Archdukes_Albert_and_Isabella_Visiting_a_Collector's_Cabinet_(painting)||http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/The_Art_of_Painting||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/The_Artist_in_His_Museum||http://dbpedia.org/resource/Pennsylvania_Academy_of_the_Fine_Arts
http://dbpedia.org/resource/The_Astronomer_(Vermeer)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Attack_at_Dawn_(painting)||http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/The_Awakening_Conscience||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/The_Babylonian_Marriage_Market||http://dbpedia.org/resource/Royal_Holloway,_University_of_London
http://dbpedia.org/resource/The_Bacchanal_of_the_Andrians||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Balcony_(painting)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Banks_of_the_Oise_near_Pontoise||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/The_Baptism_of_Constantine||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Baptism_of_the_Eunuch||http://dbpedia.org/resource/Museum_Catharijneconvent
http://dbpedia.org/resource/The_Bar_(painting)||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/The_Barque_of_Dante||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Basket_of_Apples||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/The_Basket_of_Bread||http://dbpedia.org/resource/Salvador_Dali_Museum
http://dbpedia.org/resource/The_Bathers_(C%C3%A9zanne)||http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/The_Bathers_(Renoir)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Battle_of_Alexander_at_Issus||http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/The_Battle_of_Ostia||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Battle_of_San_Romano||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Battle_of_San_Romano||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/The_Battle_of_San_Romano||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Battle_of_Vigo_Bay||http://dbpedia.org/resource/National_Maritime_Museum
http://dbpedia.org/resource/The_Battle_of_the_Amazons_(Rubens)||http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/The_Battle_of_the_Kearsarge_and_the_Alabama||http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/The_Battle_of_the_Milvian_Bridge_(Giulio_Romano)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Beauty_of_Durr%C3%ABs||http://dbpedia.org/resource/National_Historical_Museum_(Albania)
http://dbpedia.org/resource/The_Beggars||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Beguiling_of_Merlin||http://dbpedia.org/resource/Lady_Lever_Art_Gallery
http://dbpedia.org/resource/The_Beheading_of_Saint_John_the_Baptist_(Caravaggio)||http://dbpedia.org/resource/St._John's_Co-Cathedral
http://dbpedia.org/resource/The_Bellelli_Family||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Beloved_(Rossetti_painting)||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/The_Bench_(Hogarth)||http://dbpedia.org/resource/Fitzwilliam_Museum
http://dbpedia.org/resource/The_Big_Picture_(painting)||http://dbpedia.org/resource/Parliament_House,_Canberra
http://dbpedia.org/resource/The_Birth_of_Venus_(Botticelli)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/The_Birth_of_Venus_(Bouguereau)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Birth_of_Venus_(Cabanel)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Black_Brunswicker_(Millais)||http://dbpedia.org/resource/Lady_Lever_Art_Gallery
http://dbpedia.org/resource/The_Blacksmith's_Shop||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_Blacksmith's_Shop||http://dbpedia.org/resource/Yale_Center_for_British_Art
http://dbpedia.org/resource/The_Blacksmith's_Shop||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/The_Blessed_Damozel||http://dbpedia.org/resource/Fogg_Museum
http://dbpedia.org/resource/The_Blind_Girl||http://dbpedia.org/resource/Birmingham_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_Blind_Leading_the_Blind||http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/The_Blinding_of_Samson||http://dbpedia.org/resource/St%C3%A4del
http://dbpedia.org/resource/The_Blood_Compact||http://dbpedia.org/resource/Malaca%C3%B1ang_Palace
http://dbpedia.org/resource/The_Blue_Boy||http://dbpedia.org/resource/Huntington_Library
http://dbpedia.org/resource/The_Blue_Kitchen||http://dbpedia.org/resource/National_Gallery_(Norway)
http://dbpedia.org/resource/The_Boat_Builders_(painting)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/The_Bookworm||http://dbpedia.org/resource/Museum_Georg_Sch%C3%A4fer
http://dbpedia.org/resource/The_Boy_(Modigliani)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/The_Boy_in_the_Red_Vest||http://dbpedia.org/resource/Foundation_E.G._B%C3%BChrle
http://dbpedia.org/resource/The_Bride_Stripped_Bare_by_Her_Bachelors,_Even||http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/The_Bride_of_the_Wind||http://dbpedia.org/resource/Kunstmuseum_Basel
http://dbpedia.org/resource/The_Bridge_at_Narni||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Bridge_in_Curve||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/The_Burial_of_St._Petronilla||http://dbpedia.org/resource/Capitoline_Museums
http://dbpedia.org/resource/The_Burial_of_the_Sardine||http://dbpedia.org/resource/Real_Academia_de_Bellas_Artes_de_San_Fernando
http://dbpedia.org/resource/The_Burning_Giraffe||http://dbpedia.org/resource/Kunstmuseum_Basel
http://dbpedia.org/resource/The_C%C3%B4te_des_B%C5%93ufs_at_L%E2%80%99Hermitage||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Caf%C3%A9-Concert_(painting)||http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/The_Calling_of_Saints_Peter_and_Andrew||http://dbpedia.org/resource/Royal_Collection
http://dbpedia.org/resource/The_Calling_of_St_Matthew_(Caravaggio)||http://dbpedia.org/resource/San_Luigi_dei_Francesi
http://dbpedia.org/resource/The_Captive_(painting)||http://dbpedia.org/resource/Vancouver_Art_Gallery
http://dbpedia.org/resource/The_Captive_(painting)||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_Captive_King||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_Car_(painting)||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/The_Caress_of_a_Bird||http://dbpedia.org/resource/Fundaci%C3%B3_Joan_Mir%C3%B3
http://dbpedia.org/resource/The_Catskills_(painting)||http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/The_Cemetery||http://dbpedia.org/resource/Malm%C3%B6_Art_Museum
http://dbpedia.org/resource/The_Census_at_Bethlehem||http://dbpedia.org/resource/Royal_Museums_of_Fine_Arts_of_Belgium
http://dbpedia.org/resource/The_Channel_of_Gravelines,_Petit_Fort_Philippe||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/The_Charging_Chasseur||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Chess_Players||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/The_Chicago_Lincoln||http://dbpedia.org/resource/Lincoln_Square,_Chicago
http://dbpedia.org/resource/The_Child's_Bath||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/The_Chocolate_Girl||http://dbpedia.org/resource/Gem%C3%A4ldegalerie_Alte_Meister
http://dbpedia.org/resource/The_Choice_of_Hercules||http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/The_Christ_from_1147||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/The_Church_at_Auvers||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/The_Circumcision_(Signorelli)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_City_Rises_(Boccioni)||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/The_Cliff_Walk_at_Pourville||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/The_Clothed_Maja||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Clubfoot||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Colossus_(painting)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Concert_(Vermeer)||http://dbpedia.org/resource/Isabella_Stewart_Gardner_Museum
http://dbpedia.org/resource/The_Concert_Singer||http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/The_Conjurer_(painting)||http://dbpedia.org/resource/Saint-Germain-en-Laye
http://dbpedia.org/resource/The_Conspiracy_of_Claudius_Civilis||http://dbpedia.org/resource/Nationalmuseum
http://dbpedia.org/resource/The_Conversation_(painting)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/The_Conversion_of_Saint_Paul_(Caravaggio)||http://dbpedia.org/resource/Odescalchi_Balbi_Collection
http://dbpedia.org/resource/The_Conversion_of_Saul_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Conversion_of_Saul_(Michelangelo)||http://dbpedia.org/resource/Cappella_Paolina
http://dbpedia.org/resource/The_Cornell_Farm||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/The_Coronation_of_Charlemagne||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Coronation_of_Napoleon||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Corpus_Christi_Procession_Leaving_the_Church_of_Santa_Maria_del_Mar||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/The_Council_of_Nicaea_(painting)||http://dbpedia.org/resource/Gate_Church_of_the_Trinity_(Pechersk_Lavra)
http://dbpedia.org/resource/The_Country_Dance||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/The_Courtyard_of_a_House_in_Delft||http://dbpedia.org/resource/Collection_of_the_National_Gallery,_London
http://dbpedia.org/resource/The_Crossing_of_the_Red_Sea_(Poussin)||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/The_Crossing_of_the_Red_Sea_(Sistine_Chapel)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/The_Crowning_of_the_Virtuous_Hero||http://dbpedia.org/resource/Schloss_Wilhelmsh%C3%B6he
http://dbpedia.org/resource/The_Crowning_with_Thorns_(Prato)||http://dbpedia.org/resource/Palazzo_degli_Alberti
http://dbpedia.org/resource/The_Crowning_with_Thorns_(Titian)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Crucifixion_(Cranach)||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/The_Crucifixion_of_Saint_Andrew_(Caravaggio)||http://dbpedia.org/resource/Cleveland_Museum_of_Art
http://dbpedia.org/resource/The_Crucifixion_of_St._Peter_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Crucifixion_of_St._Peter_(Michelangelo)||http://dbpedia.org/resource/Cappella_Paolina
http://dbpedia.org/resource/The_Crucifixion_of_St_Julia||http://dbpedia.org/resource/Doge's_Palace
http://dbpedia.org/resource/The_Dance_Lesson||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/The_Dancing_Class||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/The_Daughters_of_Edward_Darley_Boit||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston
http://dbpedia.org/resource/The_Death_of_Actaeon||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Death_of_Captain_James_Cook_(Zoffany)||http://dbpedia.org/resource/National_Maritime_Museum
http://dbpedia.org/resource/The_Death_of_General_Warren_at_the_Battle_of_Bunker's_Hill,_June_17,_1775||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston
http://dbpedia.org/resource/The_Death_of_General_Wolfe||http://dbpedia.org/resource/National_Gallery_of_Canada
http://dbpedia.org/resource/The_Death_of_Hyacinthos||http://dbpedia.org/resource/Mus%C3%A9e_Sainte-Croix
http://dbpedia.org/resource/The_Death_of_Major_Peirson,_6_January_1781||http://dbpedia.org/resource/Jersey_Heritage
http://dbpedia.org/resource/The_Death_of_Marat||http://dbpedia.org/resource/Royal_Museums_of_Fine_Arts_of_Belgium
http://dbpedia.org/resource/The_Death_of_Nelson,_21_October_1805||http://dbpedia.org/resource/National_Maritime_Museum
http://dbpedia.org/resource/The_Death_of_Nelson_(Maclise_painting)||http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/The_Death_of_Nelson_(West_painting)||http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/The_Death_of_Procris||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Death_of_Socrates||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/The_Death_of_the_Earl_of_Chatham||http://dbpedia.org/resource/National_Portrait_Gallery,_London
http://dbpedia.org/resource/The_Deep_(painting)||http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/The_Deep_(painting)||http://dbpedia.org/resource/Centre_Georges_Pompidou
http://dbpedia.org/resource/The_Deep_(painting)||http://dbpedia.org/resource/France
http://dbpedia.org/resource/The_Defeat_of_the_Floating_Batteries_at_Gibraltar,_September_1782||http://dbpedia.org/resource/Guildhall,_London
http://dbpedia.org/resource/The_Defense_of_the_Sampo||http://dbpedia.org/resource/Turku
http://dbpedia.org/resource/The_Denial_of_Saint_Peter_(Caravaggio)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/The_Denial_of_Saint_Peter_(Hendrick_ter_Brugghen)||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/The_Denial_of_Saint_Peter_(Rembrandt)||http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/The_Deposition_(Michelangelo)||http://dbpedia.org/resource/Museo_dell'Opera_del_Duomo_(Florence)
http://dbpedia.org/resource/The_Deposition_(Raphael)||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/The_Deposition_(Rubens)||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/The_Descent_from_the_Cross_(Rembrandt,_1650-1652)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/The_Descent_from_the_Cross_(Rubens)||http://dbpedia.org/resource/Cathedral_of_Our_Lady_(Antwerp)
http://dbpedia.org/resource/The_Dessert:_Harmony_in_Red_(The_Red_Room)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/The_Dinner_Party||http://dbpedia.org/resource/Brooklyn_Museum
http://dbpedia.org/resource/The_Discovery_of_America_by_Christopher_Columbus||http://dbpedia.org/resource/Salvador_Dali_Museum
http://dbpedia.org/resource/The_Disintegration_of_the_Persistence_of_Memory||http://dbpedia.org/resource/Salvador_Dali_Museum
http://dbpedia.org/resource/The_Distrest_Poet||http://dbpedia.org/resource/Birmingham_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_Dog_(Goya)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Doge_on_the_Bucintoro_near_the_Riva_di_Sant'Elena_(painting)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Donation_of_Constantine_(painting)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Doshan_Tappeh_Street||http://dbpedia.org/resource/Golestan_Palace
http://dbpedia.org/resource/The_Double_Dream_of_Spring||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/The_Dream_(Rousseau_painting)||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/The_Drover's_Wife||http://dbpedia.org/resource/National_Gallery_of_Australia
http://dbpedia.org/resource/The_Duel_After_the_Masquerade||http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/The_Earthstopper||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/The_Ecstasy_of_St._Cecilia_(Raphael)||http://dbpedia.org/resource/Pinacoteca_Nazionale_di_Bologna
http://dbpedia.org/resource/The_Ecumenical_Council_(painting)||http://dbpedia.org/resource/Salvador_Dali_Museum
http://dbpedia.org/resource/The_Elder_Sister||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Houston
http://dbpedia.org/resource/The_Elephant_Celebes||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/The_Elevation_of_the_Cross_(Rubens)||http://dbpedia.org/resource/Cathedral_of_Our_Lady_(Antwerp)
http://dbpedia.org/resource/The_Elevation_of_the_Cross_(Rubens)||http://dbpedia.org/resource/Antwerp
http://dbpedia.org/resource/The_Embarkation_of_the_Queen_of_Sheba||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Emperor_Napoleon_in_His_Study_at_the_Tuileries||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/The_Empty_Mask||http://dbpedia.org/resource/National_Museum_Cardiff
http://dbpedia.org/resource/The_End_of_the_Red_Line||http://dbpedia.org/resource/Alewife_(MBTA_station)
http://dbpedia.org/resource/The_End_of_the_World_(painting)||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/The_Enigma_of_the_Hour||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/The_Entombment_(Michelangelo)||http://dbpedia.org/resource/London
http://dbpedia.org/resource/The_Entombment_(Titian,_1559)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Entombment_of_Christ_(Caravaggio)||http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/The_Entombment_of_Christ_(Titian)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/The_Epiphany_(Bosch)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Epiphany_(Bosch)||http://dbpedia.org/resource/Madrid
http://dbpedia.org/resource/The_Execution_of_Lady_Jane_Grey||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/The_Expulsion_of_Heliodorus_from_the_Temple||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/The_Face_of_War||http://dbpedia.org/resource/Museum_Boijmans_Van_Beuningen
http://dbpedia.org/resource/The_Falconer_(sculpture)||http://dbpedia.org/resource/Central_Park
http://dbpedia.org/resource/The_Fall_of_Phaeton_(Rubens)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/The_Fall_of_the_Damned||http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/The_Fall_of_the_Rebel_Angels_(Bruegel)||http://dbpedia.org/resource/Royal_Museums_of_Fine_Arts_of_Belgium
http://dbpedia.org/resource/The_Family_of_Philip_V_(1723)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Family_of_Philip_V_(1743)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/The_Farm_(Mir%C3%B3)||http://dbpedia.org/resource/National_Gallery_of_Art
